time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
22.68,-0.104004,0.311951,0.27832,0.0177,-0.002441,-0.059082
22.7,-0.075989,0.348267,0.277039,0.044922,-0.018738,-0.047424
22.72,-0.043884,0.376099,0.265442,0.067932,-0.0354,-0.031677
22.74,-0.013123,0.383667,0.250793,0.08313,-0.057983,-0.011169
22.76,0.043213,0.391296,0.238953,0.087158,-0.082336,0.013916
22.78,0.113098,0.398804,0.220825,0.079834,-0.100037,0.03418
22.8,0.190186,0.409119,0.189087,0.070068,-0.107239,0.044739
22.82,0.277344,0.417542,0.156433,0.052063,-0.112732,0.048462
22.84,0.38501,0.429993,0.122864,0.023499,-0.117737,0.046753
22.86,0.512146,0.455322,0.083313,-0.009949,-0.115845,0.03772
22.88,0.635071,0.482788,0.046753,-0.0354,-0.098633,0.021667
22.9,0.731262,0.499939,0.020203,-0.039551,-0.067444,-0.000244
22.92,0.786743,0.49939,0.009766,-0.033081,-0.031006,-0.022339
22.94,0.781128,0.483337,0.012573,-0.018127,0.010559,-0.038147
22.96,0.713013,0.449951,0.031982,0.015564,0.054199,-0.041748
22.98,0.621094,0.412659,0.054138,0.053833,0.089294,-0.029419
23.0,0.513855,0.397888,0.088989,0.065857,0.106995,-0.006165
23.02,0.385681,0.388794,0.119873,0.062561,0.117798,0.013245
23.04,0.276489,0.377319,0.148376,0.050537,0.122375,0.01947
23.06,0.182373,0.361572,0.170227,0.02655,0.11908,0.01416
23.08,0.110901,0.347595,0.187561,0.001648,0.112671,0.00116
23.1,0.06073,0.334229,0.198059,-0.014648,0.103821,-0.017151
23.12,0.015564,0.320068,0.211487,-0.023682,0.089539,-0.033508
23.14,-0.022034,0.309814,0.225708,-0.027649,0.070801,-0.041748
23.16,-0.060486,0.307922,0.233704,-0.027832,0.049866,-0.040955
23.18,-0.09967,0.310852,0.247437,-0.020386,0.028015,-0.035339
23.2,-0.123291,0.306335,0.261719,-0.004333,0.006165,-0.029846
23.22,-0.127441,0.302429,0.269775,0.010193,-0.016602,-0.022034
23.24,-0.108459,0.316406,0.271912,0.0177,-0.039734,-0.009277
23.26,-0.078857,0.346924,0.264648,0.02179,-0.061401,0.007324
23.28,-0.047974,0.378784,0.248352,0.023621,-0.083435,0.026062
23.3,0.002502,0.4151,0.234314,0.024109,-0.102539,0.044617
23.32,0.076294,0.436157,0.215027,0.023071,-0.117676,0.056641
23.34,0.152466,0.434814,0.18573,0.013184,-0.130066,0.062195
23.36,0.242188,0.433777,0.151062,-0.004333,-0.138672,0.061218
23.38,0.366333,0.441772,0.11554,-0.024597,-0.142212,0.055298
23.4,0.505798,0.45697,0.072632,-0.044312,-0.139771,0.046814
23.42,0.646362,0.486816,0.041443,-0.063171,-0.130188,0.038757
23.44,0.747131,0.52063,0.020874,-0.072449,-0.107117,0.028992
23.46,0.813049,0.538025,0.009338,-0.059082,-0.065674,0.019714
23.48,0.831238,0.539856,0.006775,-0.035278,-0.016602,0.011719
23.5,0.776428,0.507935,0.023621,-0.012878,0.027039,0.007751
23.52,0.678772,0.451843,0.047119,0.007202,0.062317,0.012512
23.54,0.580139,0.416199,0.075195,0.019592,0.090515,0.023071
23.56,0.462341,0.388855,0.1026,0.028381,0.113281,0.035034
23.58,0.354797,0.364136,0.131836,0.028381,0.128052,0.041992
23.6,0.261719,0.346741,0.152771,0.014832,0.133545,0.039246
23.62,0.182434,0.332642,0.170776,-0.003418,0.130371,0.028137
23.64,0.116455,0.317688,0.188965,-0.02002,0.119629,0.012146
23.66,0.060974,0.304443,0.210266,-0.035706,0.102661,-0.005493
23.68,0.013794,0.295288,0.22699,-0.052246,0.083069,-0.020508
23.7,-0.027649,0.290649,0.243042,-0.062744,0.065186,-0.030823
23.72,-0.049255,0.285706,0.255188,-0.062012,0.047119,-0.036865
23.74,-0.066467,0.276367,0.265747,-0.063416,0.021912,-0.039612
23.76,-0.076294,0.275879,0.27301,-0.063843,-0.005676,-0.036987
23.78,-0.069031,0.281616,0.274658,-0.057373,-0.031006,-0.030151
23.8,-0.051208,0.290771,0.264343,-0.043762,-0.052612,-0.019836
23.82,-0.010193,0.316345,0.261841,-0.019226,-0.068848,-0.00415
23.84,0.039368,0.353821,0.259888,0.003357,-0.085144,0.013306
23.86,0.100647,0.388428,0.249695,0.005066,-0.105042,0.028687
23.88,0.167297,0.415344,0.229248,-0.010925,-0.123596,0.039978
23.9,0.251465,0.431702,0.200256,-0.035461,-0.133728,0.047363
23.92,0.375977,0.43988,0.173645,-0.061096,-0.134094,0.048889
23.94,0.500122,0.449951,0.143066,-0.083862,-0.121094,0.042725
23.96,0.609802,0.47113,0.110901,-0.100769,-0.097717,0.032776
23.98,0.701538,0.485962,0.086426,-0.104126,-0.067871,0.020386
24.0,0.753174,0.490845,0.070557,-0.093323,-0.031799,0.010254
24.02,0.753235,0.490845,0.067078,-0.07312,0.004944,0.00592
24.04,0.69342,0.475281,0.07843,-0.036377,0.039307,0.01001
24.06,0.612183,0.432129,0.097717,0.007568,0.065552,0.020081
24.08,0.522583,0.398621,0.131226,0.036743,0.082458,0.034119
24.1,0.418945,0.37677,0.157043,0.050232,0.09613,0.047119
24.12,0.305542,0.356567,0.184937,0.049805,0.103821,0.051331
24.14,0.210938,0.337341,0.21051,0.041199,0.108154,0.044434
24.16,0.139526,0.31366,0.224731,0.02771,0.108826,0.027527
24.18,0.084534,0.288818,0.235657,0.008667,0.100586,0.005615
24.2,0.044739,0.270996,0.243591,-0.011353,0.08374,-0.012512
24.22,0.004089,0.263916,0.253235,-0.028381,0.059692,-0.022095
24.24,-0.02887,0.258972,0.267212,-0.035034,0.03363,-0.024658
24.26,-0.048523,0.261719,0.276917,-0.031555,0.008972,-0.025085
24.28,-0.050537,0.265442,0.289429,-0.020142,-0.012024,-0.026123
24.3,-0.038452,0.26947,0.287781,-0.003235,-0.029602,-0.026306
24.32,-0.020996,0.286926,0.283569,0.009705,-0.048584,-0.020752
24.34,0.0177,0.314758,0.280762,0.027588,-0.066528,-0.009949
24.36,0.080566,0.339478,0.268799,0.037231,-0.08667,-6.1e-05
24.38,0.15918,0.364685,0.250427,0.030273,-0.105835,0.009644
24.4,0.243774,0.385803,0.224243,0.013306,-0.117432,0.017334
24.42,0.341553,0.408264,0.198181,-0.010193,-0.1203,0.019287
24.44,0.450745,0.429871,0.171814,-0.036987,-0.117004,0.013184
24.46,0.559753,0.449768,0.14093,-0.060669,-0.103699,0.004761
24.48,0.666321,0.466675,0.110046,-0.068298,-0.078979,-0.000122
24.5,0.742554,0.477661,0.094116,-0.064209,-0.048584,-0.00238
24.52,0.751953,0.487061,0.08728,-0.050537,-0.014587,-0.000366
24.54,0.714722,0.486389,0.097473,-0.023987,0.022522,0.0047
24.56,0.64386,0.455139,0.108887,0.008423,0.056213,0.009949
24.58,0.555298,0.419128,0.130798,0.03363,0.082153,0.017761
24.6,0.462341,0.395813,0.160461,0.049377,0.10376,0.026062
24.62,0.356506,0.374023,0.180908,0.051758,0.11792,0.028442
24.64,0.252747,0.35083,0.202576,0.043091,0.123657,0.023376
24.66,0.166565,0.329529,0.216614,0.030151,0.123169,0.011169
24.68,0.103577,0.306213,0.228882,0.017639,0.117126,-0.005371
24.7,0.060669,0.286316,0.238281,0.008179,0.104675,-0.020752
24.72,0.020508,0.275574,0.251343,-0.002808,0.084229,-0.032227
24.74,-0.009521,0.267273,0.263855,-0.010437,0.060486,-0.03894
24.76,-0.030518,0.258972,0.271851,-0.01239,0.037109,-0.043518
24.78,-0.044128,0.25531,0.281433,-0.008057,0.015442,-0.045959
24.8,-0.042114,0.25531,0.287292,0.003357,-0.003662,-0.044861
24.82,-0.036255,0.26239,0.28894,0.013916,-0.024048,-0.041382
24.84,-0.016602,0.277161,0.289062,0.020813,-0.045837,-0.035217
24.86,0.01825,0.299988,0.289673,0.027405,-0.064819,-0.023804
24.88,0.0578,0.323303,0.280273,0.030396,-0.081116,-0.008545
24.9,0.10437,0.347412,0.2677,0.028992,-0.095093,0.009216
24.92,0.169556,0.372314,0.251282,0.024353,-0.105957,0.028137
24.94,0.243896,0.393982,0.228516,0.009094,-0.116333,0.04364
24.96,0.31781,0.416199,0.198792,-0.01355,-0.12262,0.050293
24.98,0.415771,0.432983,0.174988,-0.03717,-0.123291,0.047241
25.0,0.538574,0.444824,0.149841,-0.062378,-0.116089,0.037109
25.02,0.6474,0.44873,0.12207,-0.086121,-0.098206,0.023254
25.04,0.726501,0.462524,0.098511,-0.098572,-0.070251,0.009949
25.06,0.763733,0.478638,0.094727,-0.085205,-0.030701,-6.1e-05
25.08,0.744751,0.474182,0.095276,-0.047241,0.014465,-0.005676
25.1,0.671509,0.446167,0.10675,-0.003601,0.052124,-0.002747
25.12,0.577148,0.405334,0.123779,0.028198,0.075073,0.007996
25.14,0.486572,0.388,0.152222,0.050415,0.091125,0.021973
25.16,0.389954,0.367249,0.176819,0.06543,0.105103,0.029419
25.18,0.296997,0.341431,0.201538,0.060974,0.11322,0.027283
25.2,0.219482,0.32605,0.215637,0.039856,0.114807,0.018066
25.22,0.15033,0.313293,0.227722,0.016846,0.11145,0.003906
25.24,0.099365,0.300659,0.237122,0.001587,0.10498,-0.013123
25.26,0.059082,0.289246,0.243835,-0.006653,0.093689,-0.031494
25.28,0.032715,0.27655,0.255798,-0.007263,0.078979,-0.046204
25.3,0.016357,0.262756,0.261902,-0.002625,0.061523,-0.054871
25.32,-0.000793,0.253174,0.266174,0.000366,0.038574,-0.056641
25.34,-0.014526,0.254517,0.274597,0.003601,0.013672,-0.052612
25.36,-0.021973,0.269104,0.281616,0.011902,-0.008484,-0.04425
25.38,-0.018738,0.292297,0.28656,0.021973,-0.030457,-0.033691
25.4,0.003845,0.31781,0.292053,0.031189,-0.050842,-0.022949
25.42,0.035461,0.342773,0.293152,0.037598,-0.069397,-0.01123
25.44,0.071838,0.360718,0.286804,0.036377,-0.088623,0.002686
25.46,0.124451,0.377686,0.270691,0.027954,-0.103333,0.018188
25.48,0.203003,0.389771,0.240051,0.017883,-0.111084,0.030823
25.5,0.283325,0.395447,0.207947,0.002502,-0.115601,0.036926
25.52,0.37207,0.409851,0.180481,-0.019287,-0.118164,0.037048
25.54,0.477295,0.437378,0.1604,-0.0401,-0.114502,0.034302
25.56,0.582581,0.463196,0.139038,-0.051697,-0.098755,0.025818
25.58,0.667175,0.482117,0.122131,-0.05658,-0.073486,0.013428
25.6,0.718994,0.487183,0.112244,-0.049438,-0.040894,0.00116
25.62,0.726746,0.47522,0.113159,-0.032471,-0.004395,-0.007996
25.64,0.682678,0.445496,0.122681,-0.00885,0.031921,-0.008484
25.66,0.605286,0.40448,0.129639,0.013977,0.061951,0.000122
25.68,0.515991,0.38623,0.150879,0.034424,0.085999,0.014343
25.7,0.433411,0.366516,0.170776,0.056519,0.107422,0.026062
25.72,0.341736,0.342896,0.191895,0.060181,0.119751,0.028687
25.74,0.250671,0.330444,0.210876,0.04541,0.12207,0.024719
25.76,0.172546,0.31427,0.227661,0.028137,0.119263,0.015991
25.78,0.109375,0.293152,0.236633,0.007568,0.111023,0.002136
25.8,0.058228,0.280334,0.248291,-0.012512,0.098267,-0.013245
25.82,0.026489,0.271362,0.258423,-0.023315,0.083557,-0.026611
25.84,-0.002441,0.264038,0.266968,-0.027283,0.065369,-0.036804
25.86,-0.021667,0.256592,0.272522,-0.025757,0.044128,-0.042847
25.88,-0.033875,0.25177,0.275513,-0.021118,0.019958,-0.044922
25.9,-0.038513,0.257935,0.281006,-0.012146,-0.004272,-0.041138
25.92,-0.032227,0.27655,0.284241,0.001587,-0.027344,-0.031189
25.94,-0.015015,0.298523,0.288574,0.014954,-0.049866,-0.018799
25.96,0.02179,0.324097,0.290527,0.027344,-0.069214,-0.005371
25.98,0.055969,0.354492,0.286804,0.03418,-0.088135,0.009277
26.0,0.102356,0.37262,0.279724,0.033691,-0.102844,0.025513
26.02,0.169434,0.385742,0.252808,0.02179,-0.11261,0.037781
26.04,0.242676,0.398376,0.224915,-0.001038,-0.120483,0.039978
26.06,0.335144,0.417725,0.201294,-0.023376,-0.122803,0.038452
26.08,0.444397,0.437073,0.176514,-0.041565,-0.119324,0.035217
26.1,0.551697,0.453918,0.151978,-0.058411,-0.108887,0.030029
26.12,0.644409,0.469666,0.129333,-0.071289,-0.09137,0.022522
26.14,0.720825,0.479858,0.115784,-0.074585,-0.065674,0.012817
26.16,0.766357,0.484009,0.114563,-0.06427,-0.029297,0.003601
26.18,0.747864,0.475281,0.126465,-0.037781,0.014343,-0.00061
26.2,0.667419,0.435242,0.137329,-0.005615,0.052795,0.004822
26.22,0.570801,0.394958,0.152893,0.013733,0.079163,0.018494
26.24,0.47229,0.378418,0.172852,0.029175,0.098877,0.036011
26.26,0.367188,0.360107,0.191772,0.040222,0.112244,0.046021
26.28,0.269714,0.333679,0.216797,0.037231,0.119324,0.043701
26.3,0.191406,0.315857,0.230164,0.021301,0.121399,0.031372
26.32,0.125916,0.301208,0.242798,0.000854,0.116272,0.014099
26.34,0.074768,0.284912,0.252991,-0.017944,0.105957,-0.004089
26.36,0.034058,0.275208,0.261414,-0.031799,0.092834,-0.021179
26.38,0.007202,0.263611,0.266235,-0.035461,0.078186,-0.034546
26.4,-0.011108,0.247864,0.272217,-0.031738,0.0578,-0.041382
26.42,-0.024048,0.237915,0.279785,-0.02655,0.031738,-0.039917
26.44,-0.036072,0.240967,0.287109,-0.019714,0.005005,-0.03302
26.46,-0.0401,0.25647,0.297363,-0.006958,-0.019287,-0.02124
26.48,-0.037964,0.27533,0.304565,0.009949,-0.041016,-0.005798
26.5,-0.012085,0.294189,0.305664,0.023132,-0.061401,0.009399
26.52,0.026184,0.319031,0.305725,0.024231,-0.083069,0.019714
26.54,0.069824,0.336975,0.297729,0.018433,-0.100403,0.028381
26.56,0.136292,0.353699,0.281555,0.007324,-0.116272,0.039185
26.58,0.209412,0.370056,0.263733,-0.011658,-0.130798,0.048157
26.6,0.276733,0.377625,0.235046,-0.03418,-0.138733,0.049744
26.62,0.369019,0.382446,0.205017,-0.057251,-0.141235,0.044983
26.64,0.493835,0.392456,0.179382,-0.081116,-0.138428,0.037781
26.66,0.618042,0.408936,0.16217,-0.1073,-0.128418,0.029724
26.68,0.703918,0.43042,0.14978,-0.124146,-0.104736,0.021545
26.7,0.745789,0.447876,0.142639,-0.117004,-0.06543,0.012573
26.72,0.745605,0.444641,0.14447,-0.08374,-0.016052,0.00354
26.74,0.690735,0.412659,0.147888,-0.036133,0.030823,-0.000122
26.76,0.607544,0.371338,0.157959,0.005188,0.06012,0.006348
26.78,0.528992,0.347412,0.174866,0.030945,0.075439,0.02002
26.8,0.44104,0.332764,0.192017,0.047729,0.085388,0.032288
26.82,0.341125,0.317261,0.217407,0.053833,0.089844,0.036621
26.84,0.251465,0.300659,0.242371,0.044739,0.091553,0.030762
26.86,0.183716,0.285217,0.25885,0.022583,0.092163,0.016174
26.88,0.131409,0.269714,0.263672,-0.004578,0.089111,-0.001709
26.9,0.088135,0.259338,0.265991,-0.028076,0.080505,-0.018616
26.92,0.049622,0.253357,0.269165,-0.039551,0.069214,-0.029968
26.94,0.02533,0.247864,0.277222,-0.034302,0.055115,-0.033752
26.96,0.007751,0.242126,0.281433,-0.023499,0.035461,-0.033569
26.98,-0.008545,0.243958,0.289001,-0.010132,0.011841,-0.027405
27.0,-0.011414,0.252747,0.298218,0.007446,-0.013123,-0.0177
27.02,-0.002319,0.265503,0.30719,0.022278,-0.037659,-0.007263
27.04,0.011719,0.29187,0.316101,0.030457,-0.060608,0.003174
27.06,0.036072,0.316467,0.319458,0.035461,-0.079468,0.011963
27.08,0.071777,0.328125,0.31604,0.035645,-0.094299,0.016846
27.1,0.11322,0.332581,0.302551,0.024719,-0.110046,0.021362
27.12,0.172913,0.337402,0.279663,0.001892,-0.126526,0.028076
27.14,0.249634,0.346252,0.245911,-0.026733,-0.139282,0.033142
27.16,0.350708,0.361023,0.213135,-0.052917,-0.145081,0.032593
27.18,0.46875,0.383545,0.190063,-0.076965,-0.145264,0.028381
27.2,0.575439,0.409363,0.172852,-0.090942,-0.135986,0.02301
27.22,0.674988,0.421509,0.156311,-0.096313,-0.113647,0.017456
27.24,0.752014,0.431396,0.138672,-0.092712,-0.080383,0.011658
27.26,0.783081,0.43219,0.131409,-0.075195,-0.040222,0.005127
27.28,0.782104,0.416565,0.13678,-0.046753,0.000732,0.001587
27.3,0.723816,0.383606,0.145691,-0.017761,0.035278,0.005676
27.32,0.634033,0.352112,0.157898,0.00177,0.058594,0.017639
27.34,0.547791,0.342896,0.177917,0.019043,0.074768,0.035095
27.36,0.450989,0.334167,0.196777,0.037476,0.087769,0.047791
27.38,0.346802,0.316284,0.222473,0.051636,0.097961,0.051392
27.4,0.261719,0.294434,0.241699,0.05603,0.105713,0.044861
27.42,0.191467,0.273499,0.256165,0.043823,0.107361,0.030029
27.44,0.135742,0.256348,0.263733,0.021973,0.102661,0.012207
27.46,0.097595,0.241699,0.269653,0.002563,0.094482,-0.003784
27.48,0.065979,0.235657,0.276001,-0.010803,0.083008,-0.016663
27.5,0.039368,0.229248,0.285217,-0.01532,0.068176,-0.026062
27.52,0.018921,0.225342,0.291748,-0.013184,0.050598,-0.032471
27.54,0.006775,0.222351,0.30011,-0.006348,0.03064,-0.035645
27.56,0.001404,0.21875,0.304932,0.002625,0.008362,-0.034241
27.58,-0.002991,0.223206,0.307312,0.008789,-0.016724,-0.027222
27.6,0.00415,0.244019,0.313599,0.018188,-0.041565,-0.014648
27.62,0.033508,0.267395,0.31604,0.030579,-0.063904,-0.001404
27.64,0.074402,0.287415,0.31488,0.034851,-0.085449,0.009216
27.66,0.126465,0.306641,0.303467,0.025757,-0.107971,0.018555
27.68,0.198486,0.322937,0.283813,0.004639,-0.128845,0.02771
27.7,0.283752,0.338196,0.252014,-0.026855,-0.142517,0.031738
27.72,0.388428,0.362366,0.227295,-0.063354,-0.148132,0.02655
27.74,0.510742,0.385071,0.202271,-0.095093,-0.144409,0.018555
27.76,0.626099,0.406372,0.182251,-0.121094,-0.13324,0.011414
27.78,0.722046,0.429749,0.165344,-0.134888,-0.108887,0.004333
27.8,0.782532,0.440796,0.158386,-0.125916,-0.071594,-0.001282
27.82,0.801147,0.434082,0.153687,-0.091309,-0.023438,-0.00116
27.84,0.764099,0.409302,0.154358,-0.044739,0.02417,0.005371
27.86,0.682373,0.367615,0.156128,-0.003296,0.05719,0.016907
27.88,0.585754,0.338562,0.173401,0.024353,0.073914,0.032776
27.9,0.494812,0.32312,0.193665,0.047974,0.086609,0.048706
27.92,0.39679,0.304932,0.218384,0.062073,0.096863,0.053833
27.94,0.299744,0.27887,0.24408,0.057007,0.101929,0.04834
27.96,0.222839,0.261169,0.26123,0.036438,0.107178,0.03479
27.98,0.160339,0.253662,0.269775,0.014709,0.111328,0.016846
28.0,0.110291,0.240601,0.277527,-0.000183,0.108093,-0.001221
28.02,0.065735,0.225403,0.285522,-0.011841,0.096924,-0.01709
28.04,0.037781,0.21228,0.293274,-0.017273,0.081787,-0.028198
28.06,0.016968,0.20752,0.298462,-0.019775,0.061829,-0.036987
28.08,-0.000793,0.201172,0.306946,-0.018066,0.036804,-0.041565
28.1,-0.007568,0.202515,0.314087,-0.007874,0.011902,-0.037781
28.12,-0.005371,0.217224,0.326355,0.003113,-0.013611,-0.028625
28.14,0.014771,0.245361,0.337097,0.01239,-0.037903,-0.017395
28.16,0.045044,0.272461,0.339966,0.026123,-0.056091,-0.006409
28.18,0.081055,0.28479,0.336609,0.04071,-0.071594,0.003845
28.2,0.112061,0.285828,0.33075,0.042175,-0.090576,0.015625
28.22,0.151917,0.291748,0.313293,0.03125,-0.109131,0.028198
28.24,0.211975,0.3078,0.287109,0.007751,-0.12677,0.037231
28.26,0.29303,0.327759,0.262329,-0.019592,-0.140015,0.042419
28.28,0.396118,0.342407,0.236938,-0.047913,-0.144226,0.039673
28.3,0.518677,0.353821,0.211304,-0.077332,-0.138428,0.030762
28.32,0.631836,0.367554,0.184509,-0.104187,-0.125854,0.022522
28.34,0.726929,0.375488,0.163757,-0.122803,-0.102844,0.018066
28.36,0.791016,0.384766,0.15332,-0.125854,-0.067566,0.016663
28.38,0.800598,0.388306,0.15802,-0.108887,-0.025818,0.017578
28.4,0.754089,0.371277,0.163269,-0.074402,0.014099,0.023193
28.42,0.668091,0.329895,0.164429,-0.033142,0.046448,0.033752
28.44,0.588074,0.294983,0.177856,0.004395,0.065552,0.052673
28.46,0.504272,0.284302,0.204834,0.024109,0.070312,0.072693
28.48,0.398987,0.274109,0.233032,0.029236,0.072937,0.082275
28.5,0.306641,0.256836,0.257019,0.024414,0.077576,0.078857
28.52,0.227173,0.240417,0.269653,0.010681,0.081787,0.066528
28.54,0.167236,0.215454,0.277466,-0.003601,0.082458,0.051392
28.56,0.126343,0.190613,0.286987,-0.017517,0.077209,0.039673
28.58,0.100098,0.18927,0.283203,-0.031189,0.068237,0.030029
28.6,0.078552,0.197144,0.281006,-0.039368,0.052429,0.015381
28.62,0.05365,0.214722,0.278809,-0.047607,0.022461,0.000244
28.64,0.039795,0.200317,0.298767,-0.064575,-0.021729,-0.012085
28.66,0.037537,0.204041,0.312439,-0.08252,-0.067078,-0.023315
28.68,0.053345,0.192444,0.336182,-0.09314,-0.101257,-0.035278
28.7,0.069153,0.202759,0.355896,-0.076782,-0.116211,-0.033447
28.72,0.10498,0.22229,0.365234,-0.052795,-0.121033,-0.024414
28.74,0.140259,0.237915,0.353516,-0.031067,-0.121826,-0.016907
28.76,0.192627,0.248596,0.331909,-0.005676,-0.12439,-0.010315
28.78,0.263794,0.269653,0.305725,0.008484,-0.131226,-0.003418
28.8,0.352722,0.279724,0.277039,0.004456,-0.139221,0.000793
28.82,0.467102,0.29303,0.244202,-0.021423,-0.14325,0.002869
28.84,0.589478,0.31012,0.213867,-0.064148,-0.138733,0.00177
28.86,0.698242,0.314087,0.185913,-0.101379,-0.119812,-0.001099
28.88,0.769043,0.311157,0.157898,-0.121643,-0.082153,0.000427
28.9,0.796875,0.308289,0.144714,-0.116394,-0.036621,0.008606
28.92,0.789795,0.307617,0.132935,-0.096313,0.00293,0.021362
28.94,0.753967,0.307434,0.144775,-0.067627,0.031982,0.036621
28.96,0.679993,0.292114,0.165466,-0.031494,0.05072,0.053223
28.98,0.594849,0.27301,0.191162,-0.003113,0.058594,0.069031
29.0,0.512817,0.262268,0.218872,0.017273,0.065735,0.080139
29.02,0.415527,0.24762,0.244629,0.026367,0.076172,0.078308
29.04,0.310242,0.225098,0.268921,0.024963,0.088257,0.065857
29.06,0.231201,0.200928,0.286682,0.015991,0.100647,0.049927
29.08,0.177551,0.179504,0.294861,-0.001099,0.110291,0.033142
29.1,0.139954,0.174561,0.304993,-0.02124,0.112732,0.01532
29.12,0.101868,0.173767,0.316833,-0.035828,0.104858,-0.000854
29.14,0.066284,0.175598,0.333252,-0.039673,0.088745,-0.011902
29.16,0.048584,0.170044,0.340759,-0.028076,0.069641,-0.017761
29.18,0.041138,0.160034,0.342407,-0.016174,0.043518,-0.024963
29.2,0.044312,0.157898,0.355408,-0.00885,0.012695,-0.030823
29.22,0.067017,0.167419,0.355469,-0.002502,-0.013672,-0.032043
29.24,0.107544,0.184082,0.349121,0.003235,-0.039734,-0.02887
29.26,0.15802,0.204834,0.34259,0.007874,-0.069458,-0.022888
29.28,0.211853,0.214722,0.331482,0.007019,-0.096497,-0.015808
29.3,0.285217,0.231934,0.315613,-0.005859,-0.11261,-0.008667
29.32,0.382141,0.261047,0.296692,-0.027344,-0.119446,-0.006226
29.34,0.487671,0.285889,0.275208,-0.049377,-0.118225,-0.008545
29.36,0.585144,0.297791,0.252747,-0.069153,-0.108459,-0.013245
29.38,0.67511,0.305664,0.232788,-0.085327,-0.086609,-0.018677
29.4,0.746704,0.310852,0.209473,-0.091492,-0.05072,-0.023132
29.42,0.779114,0.30896,0.190491,-0.075989,-0.007202,-0.023071
29.44,0.758545,0.29303,0.177307,-0.033691,0.034607,-0.014465
29.46,0.679993,0.260559,0.173096,0.015381,0.060547,0.001221
29.48,0.578979,0.233215,0.196228,0.047974,0.061646,0.021423
29.5,0.484009,0.231201,0.228943,0.069336,0.059204,0.042847
29.52,0.38562,0.220825,0.256348,0.084595,0.062927,0.055359
29.54,0.29303,0.198853,0.288452,0.08783,0.069763,0.057739
29.56,0.230347,0.180847,0.308838,0.07019,0.07843,0.051575
29.58,0.181763,0.167175,0.318604,0.035156,0.087097,0.038269
29.6,0.139221,0.158569,0.321716,0.001038,0.090576,0.022522
29.62,0.10376,0.147705,0.320923,-0.021362,0.087158,0.007446
29.64,0.071533,0.136597,0.32135,-0.031067,0.07489,-0.003174
29.66,0.044189,0.13562,0.331177,-0.032654,0.050842,-0.007568
29.68,0.029968,0.142151,0.350891,-0.024719,0.023926,-0.008545
29.7,0.033325,0.142212,0.36084,-0.013367,-0.001587,-0.009216
29.72,0.047241,0.147339,0.362305,-0.005371,-0.026306,-0.008667
29.74,0.061951,0.160278,0.36731,0.003052,-0.053711,-0.006531
29.76,0.082275,0.167847,0.368042,0.013428,-0.080688,-0.000793
29.78,0.115234,0.185425,0.361267,0.021606,-0.10614,0.008362
29.8,0.156433,0.207153,0.357117,0.02417,-0.133301,0.017517
29.82,0.214294,0.230225,0.340027,0.012939,-0.157532,0.026123
29.84,0.28894,0.261963,0.321167,-0.012695,-0.177795,0.031677
29.86,0.370361,0.279724,0.303162,-0.046509,-0.197021,0.031189
29.88,0.455627,0.293457,0.280945,-0.081116,-0.200989,0.031555
29.9,0.573364,0.304016,0.227112,-0.122498,-0.190063,0.028748
29.92,0.713074,0.292358,0.173035,-0.159424,-0.173462,0.017151
29.94,0.827759,0.283081,0.12915,-0.166138,-0.144348,0.009216
29.96,0.885986,0.277466,0.108704,-0.148987,-0.104248,0.003662
29.98,0.891907,0.275085,0.106445,-0.110229,-0.055786,0.00415
30.0,0.890686,0.263855,0.106995,-0.06012,-0.011902,0.012329
30.02,0.847412,0.237061,0.114319,-0.024109,0.024597,0.025635
30.04,0.750671,0.224609,0.125488,0.002441,0.056335,0.043945
30.06,0.640442,0.218567,0.152832,0.041931,0.083557,0.064697
30.08,0.522278,0.196655,0.197327,0.074829,0.098572,0.075317
30.1,0.400452,0.170471,0.240723,0.081604,0.109741,0.078308
30.12,0.304443,0.153625,0.27063,0.067444,0.121765,0.076782
30.14,0.237,0.144653,0.292847,0.042053,0.130188,0.069397
30.16,0.190552,0.132935,0.310364,0.012756,0.134338,0.057678
30.18,0.158447,0.120239,0.32312,-0.017578,0.13916,0.043152
30.2,0.141052,0.107117,0.326965,-0.046631,0.143311,0.029846
30.22,0.126526,0.088196,0.325317,-0.0755,0.138977,0.026611
30.24,0.103577,0.091797,0.330933,-0.117188,0.115601,0.033752
30.26,0.090027,0.119019,0.333984,-0.174316,0.075928,0.038208
30.28,0.073608,0.114746,0.349792,-0.242004,0.021362,0.030457
30.3,0.047058,0.100769,0.378479,-0.280029,-0.035156,0.028259
30.32,0.051331,0.067688,0.424011,-0.265869,-0.080933,0.038574
30.34,0.068604,0.054565,0.445984,-0.205261,-0.101685,0.057007
30.36,0.087036,0.085144,0.455261,-0.135986,-0.10553,0.07373
30.38,0.138489,0.113892,0.428223,-0.08728,-0.106201,0.076538
30.4,0.195862,0.1297,0.393738,-0.053284,-0.107849,0.059814
30.42,0.238708,0.125732,0.387695,-0.026123,-0.114929,0.037292
30.44,0.286377,0.108276,0.366333,-0.017517,-0.130615,0.02948
30.46,0.336121,0.104797,0.327942,-0.03241,-0.142029,0.03302
30.48,0.398987,0.103088,0.29425,-0.058472,-0.138367,0.031921
30.5,0.468262,0.099426,0.258423,-0.093384,-0.126892,0.023132
